"id","price","carat","cut","color","clarity","depth","table","x","y","z"
42966,1133,0.38,"Ideal","E","VS1",62.2,54.1,4.63,4.65,2.89
42967,625,0.28,"Ideal","E","VS1",62,56,4.21,4.18,2.6
42968,1715,0.55,"Ideal","G","VS2",61.8,55,5.25,5.3,3.26
42969,923,0.53,"Very Good","I","SI1",59.7,63,5.22,5.3,3.14
42970,584,0.37,"Good","H","VS2",63.7,55,4.54,4.56,2.9
42971,11711,1.71,"Ideal","J","VS1",62.1,55,7.73,7.65,4.78
42972,5651,1.06,"Ideal","I","VS1",61.2,57,6.59,6.56,4.03
42973,1076,0.41,"Ideal","F","VS1",62.6,55,4.77,4.75,2.98
42974,401,0.26,"Very Good","F","SI1",61.3,55,4.15,4.21,2.56
42975,523,0.31,"Premium","G","SI2",60.3,59,4.37,4.35,2.63
42976,4580,1.2,"Very Good","J","SI2",61.8,60,6.76,6.83,4.2
42977,2765,0.63,"Premium","E","VVS1",60.9,60,5.52,5.55,3.37
42978,643,0.33,"Very Good","G","VS1",61.2,57,4.46,4.49,2.73
42979,6702,1.57,"Very Good","J","SI2",62.1,60,7.37,7.41,4.59
42980,1193,0.5,"Good","I","VS1",61.2,61,5.03,5.06,3.09
42982,896,0.37,"Ideal","E","VVS2",61.8,54,4.61,4.64,2.86
42983,6359,1,"Premium","E","VS2",62.9,59,6.38,6.27,3.98
42985,10942,1.61,"Premium","H","SI1",62.5,58,7.51,7.46,4.68
42986,8077,1,"Very Good","D","VS1",60.5,59,6.43,6.46,3.9
42987,5779,1.01,"Very Good","G","VS2",62.9,60,6.28,6.35,3.97
42988,1056,0.41,"Ideal","H","SI1",61.3,55,4.81,4.85,2.96
42989,3862,1.21,"Fair","H","SI2",65.6,56,6.69,6.59,4.36
42990,489,0.31,"Good","H","VS2",63.2,58,4.31,4.33,2.73
42991,13324,1.53,"Ideal","E","SI1",61.2,58,7.39,7.44,4.54
42992,637,0.31,"Good","F","VS2",58.2,58,4.46,4.51,2.61
42993,5599,1.01,"Premium","E","SI1",62.8,57,6.41,6.37,4.01
42994,5673,1.1,"Premium","H","VS1",61.3,58,6.66,6.61,4.07
42995,1177,0.44,"Ideal","H","IF",61.4,55,4.92,4.95,3.03
42996,2311,0.72,"Premium","H","SI1",62.2,57,5.75,5.72,3.57
42997,8969,1.21,"Very Good","D","VS2",62.6,59,6.72,6.79,4.23
42998,660,0.31,"Ideal","E","SI1",61.5,55,4.37,4.41,2.7
42999,9468,1.53,"Ideal","G","SI2",62.3,56,7.39,7.34,4.59
43000,5040,1.2,"Ideal","J","VS1",61.8,55,6.81,6.76,4.19
43001,5481,1.13,"Very Good","F","SI1",60.6,60,6.67,6.76,4.07
43002,3603,1.04,"Premium","J","SI2",62,59,6.47,6.49,4.02
43003,1107,0.41,"Ideal","F","VS2",61.4,55,4.83,4.78,2.95
43004,6406,1.01,"Very Good","G","VS2",63.4,55,6.35,6.4,4.04
43005,3012,0.72,"Ideal","E","SI1",60.3,55,5.85,5.89,3.54
43006,3681,0.9,"Very Good","G","SI1",63,57,6.13,6.19,3.88
43007,3053,0.79,"Ideal","E","SI1",62.1,54,5.96,5.92,3.69
43008,5281,1.07,"Ideal","J","SI1",61.5,55,6.58,6.62,4.06
43009,4131,1.16,"Good","F","SI2",60.8,65,6.78,6.75,4.11
43010,1607,0.53,"Very Good","F","VS1",60.6,57,5.21,5.25,3.17
43011,11087,1.51,"Good","D","SI1",64.9,60,7.14,7.2,4.65
43012,992,0.42,"Ideal","H","VS2",62.9,56,4.79,4.72,2.99
43013,730,0.32,"Ideal","G","VVS2",60.6,57,4.41,4.43,2.68
43014,4931,1.27,"Ideal","J","SI2",61.2,55.7,6.95,6.99,4.27
43015,1377,0.54,"Good","D","SI2",59.1,65,5.28,5.32,3.13
43016,9574,1.2,"Very Good","F","VS1",58.7,59,6.89,7.07,4.1
43017,799,0.27,"Ideal","E","VVS2",61.8,57,4.16,4.12,2.56
43018,608,0.33,"Ideal","D","SI1",61.3,56,4.44,4.46,2.73
43019,11655,1.5,"Premium","I","VS2",61.4,58,7.28,7.24,4.46
43020,984,0.35,"Premium","E","VS2",60.7,60,4.58,4.55,2.77
43021,5382,1.31,"Very Good","J","SI1",62.5,55,6.97,7.05,4.38
43022,6607,1,"Ideal","H","VVS2",62.9,55,6.34,6.39,4
43023,945,0.4,"Ideal","E","SI1",60.5,57,4.81,4.77,2.9
43024,15948,1.72,"Very Good","E","SI1",62.2,58,7.63,7.7,4.77
43025,8062,1.35,"Premium","H","VS2",62.2,56,7.13,7.08,4.42
43026,16450,2.28,"Ideal","J","VS2",62.7,57,8.43,8.36,5.26
43027,1709,0.51,"Premium","E","VS2",63,59,5.08,5.05,3.19
43028,4578,1.06,"Ideal","G","SI2",61,57,6.56,6.61,4.02
43029,4600,1.01,"Fair","E","SI2",57.1,59,6.65,6.69,3.81
43030,773,0.42,"Very Good","E","SI1",62.7,57,4.77,4.83,3.01
43031,6557,1.23,"Ideal","D","SI1",60.9,54,7.01,6.96,4.25
43032,4935,1.02,"Fair","H","SI1",56.9,58,6.64,6.75,3.81
43033,2351,0.73,"Premium","G","SI1",62.8,59,5.76,5.68,3.59
43034,5882,1.04,"Premium","F","SI1",59.5,60,6.62,6.59,3.93
43035,1754,0.54,"Very Good","G","VS1",61.6,56,5.23,5.26,3.23
43036,4717,1.2,"Premium","J","SI1",60,61,6.89,6.84,4.12
43037,2082,0.58,"Very Good","E","VS1",62.9,54,5.31,5.34,3.35
43038,1295,0.41,"Ideal","F","VVS1",60.3,56,4.8,4.85,2.91
43039,1036,0.51,"Premium","F","SI2",58.3,61,5.18,5.14,3.01
43040,1054,0.39,"Very Good","E","VVS2",59.5,58,4.74,4.77,2.83
43041,1076,0.41,"Ideal","F","VS1",60.6,57,4.84,4.79,2.92
43042,4946,1.02,"Ideal","D","SI2",61.4,56,6.42,6.57,3.99
43043,1774,0.54,"Ideal","F","VS1",61.1,57,5.28,5.3,3.23
43044,1653,0.56,"Premium","E","SI1",62.5,59,5.24,5.2,3.26
43045,573,0.33,"Ideal","I","VS1",61.7,55,4.44,4.47,2.75
43046,1142,0.42,"Ideal","F","VVS2",60.6,57,4.82,4.85,2.93
43047,1783,0.53,"Ideal","D","VS2",61.4,56,5.21,5.18,3.19
43048,4413,1.03,"Very Good","G","SI2",63.5,56,6.37,6.33,4.03
43049,1761,0.58,"Ideal","G","VS2",60,56,5.45,5.48,3.28
43050,7585,1.51,"Premium","G","SI1",61.3,61,7.41,7.34,4.52
43051,4172,0.97,"Premium","H","SI1",61.9,60,6.37,6.3,3.92
43052,4158,0.9,"Premium","F","SI1",59.9,59,6.29,6.26,3.76
43053,15606,2.26,"Ideal","I","SI2",61.5,57,8.36,8.44,5.17
43054,803,0.36,"Ideal","F","VS1",61.3,54,4.63,4.65,2.84
43055,2511,0.6,"Good","E","VVS2",64.2,55,5.31,5.34,3.42
43056,857,0.3,"Ideal","F","VVS1",62.2,53,4.3,4.32,2.68
43057,972,0.32,"Ideal","D","VS2",61.9,55,4.43,4.39,2.73
43058,7387,1.46,"Very Good","I","SI1",62.8,57,7.13,7.21,4.5
43059,15092,2.04,"Very Good","G","SI2",61.4,58,8.04,8.11,4.96
43060,7903,1.2,"Ideal","D","SI1",62.7,55,6.79,6.71,4.23
43061,489,0.3,"Very Good","F","SI1",57.9,61,4.39,4.49,2.57
43062,10184,2.01,"Good","I","SI1",64.1,60,7.92,7.88,5.06
43063,835,0.41,"Very Good","G","VS2",62.7,60,4.71,4.75,2.96
43064,1008,0.39,"Ideal","G","VVS1",61.8,54.4,4.69,4.73,2.92
43065,1332,0.58,"Premium","H","SI1",58.4,59,5.51,5.48,3.21
43066,914,0.31,"Very Good","F","IF",61.4,55,4.39,4.41,2.7
43067,2131,0.6,"Ideal","G","VS1",61.6,56,5.44,5.47,3.36
43068,948,0.43,"Very Good","E","SI1",63.4,57,4.84,4.81,3.06
43069,591,0.27,"Very Good","F","VVS1",62,55,4.16,4.16,2.59
43070,5902,1.01,"Good","F","VS2",60.1,60,6.46,6.51,3.9
43071,4406,1.13,"Good","D","SI2",60.7,64,6.68,6.63,4
43072,7395,1.22,"Premium","E","SI1",62.3,59,6.8,6.74,4.22
43073,1960,0.71,"Good","G","SI2",63.8,56,5.65,5.6,3.59
43074,3864,1,"Fair","F","SI2",65.5,54,6.2,6.16,4.05
43075,911,0.3,"Premium","D","VS2",61.1,59,4.31,4.26,2.62
43076,1133,0.5,"Very Good","G","SI1",59.3,58,5.19,5.24,3.09
43077,12209,1.33,"Ideal","G","VVS2",62.6,57,7.04,6.99,4.39
43078,680,0.41,"Very Good","F","SI1",63.6,57,4.72,4.75,3.01
43079,1326,0.42,"Ideal","D","VVS2",62.5,57,4.77,4.8,2.99
43080,646,0.28,"Ideal","E","VVS2",62.1,56,4.19,4.21,2.61
43081,10935,1.7,"Very Good","I","VS2",63,58,7.52,7.65,4.78
43082,905,0.43,"Very Good","I","VVS1",63,56,4.83,4.86,3.05
43083,758,0.4,"Ideal","I","VVS2",62,54,4.74,4.77,2.95
43084,664,0.29,"Ideal","D","VVS2",62.8,56,4.23,4.3,2.68
43085,1659,0.61,"Very Good","G","SI1",62,58,5.43,5.48,3.38
43086,3199,0.71,"Ideal","F","VS1",61.1,56,5.71,5.74,3.5
43087,7520,1.5,"Ideal","J","SI1",61.1,56.7,7.35,7.38,4.5
43088,945,0.3,"Ideal","G","VVS1",61.4,56,4.34,4.32,2.66
43089,5986,1.01,"Good","D","VS2",60.1,64,6.36,6.32,3.81
43090,911,0.3,"Premium","D","VS2",61.7,59,4.28,4.25,2.63
43091,11646,2.01,"Premium","H","SI2",61.8,62,8.05,7.97,4.95
43092,4078,1.01,"Ideal","H","SI2",61.3,59,6.5,6.46,3.97
43093,666,0.33,"Ideal","F","VS2",61.3,56,4.43,4.47,2.73
43094,897,0.31,"Ideal","F","VVS1",62.1,56,4.35,4.38,2.71
43095,1076,0.41,"Ideal","E","VS1",61.5,56,4.79,4.77,2.94
43096,2518,0.71,"Ideal","G","SI1",61.7,56,5.74,5.77,3.55
43097,2501,0.77,"Very Good","I","VS1",62.6,55,5.85,5.9,3.68
43098,3080,1,"Premium","H","SI2",59.4,60,6.49,6.4,3.83
43099,8415,1.5,"Very Good","J","VVS1",62.3,62,7.16,7.23,4.48
43100,431,0.31,"Good","G","SI1",63.3,57,4.3,4.33,2.73
43101,4171,0.73,"Ideal","F","VVS1",61.1,56,5.83,5.86,3.57
43102,931,0.41,"Very Good","F","VS1",63,57,4.66,4.7,2.95
43103,7173,1.32,"Very Good","G","SI2",61.6,57,6.98,7.05,4.32
43104,2202,0.7,"Very Good","I","VS2",62.8,59,5.56,5.61,3.51
43105,4514,1,"Premium","H","VS2",58.9,56,6.53,6.51,3.84
43107,2106,0.7,"Premium","G","SI1",62.2,58,5.69,5.76,3.56
43108,2569,0.7,"Good","E","SI1",63.5,58,5.62,5.65,3.58
43109,5816,1.09,"Ideal","F","SI1",62,56,6.59,6.61,4.09
43110,902,0.42,"Ideal","E","VS2",60.9,57,4.85,4.87,2.96
43111,1678,0.51,"Very Good","D","VS2",62.2,57,5.11,5.14,3.19
43112,1605,0.56,"Very Good","G","VS2",62.6,58,5.22,5.32,3.31
43113,2363,0.75,"Very Good","E","SI2",59,58,5.95,5.99,3.52
43114,1759,0.51,"Ideal","E","VS1",60.9,56,5.16,5.22,3.16
43115,6027,1.01,"Premium","G","VS2",59.1,58,6.63,6.56,3.9
43116,2162,0.51,"Ideal","G","IF",61.6,54,5.17,5.19,3.19
43117,18599,1.71,"Ideal","G","VVS2",62.1,55,7.63,7.66,4.75
43118,769,0.41,"Very Good","F","SI1",61.9,55,4.78,4.81,2.97
43119,4687,0.9,"Premium","F","VS1",59,58,6.33,6.29,3.72
43121,596,0.34,"Premium","H","VS1",62.1,58,4.46,4.49,2.78
43122,2626,0.81,"Ideal","J","VS1",62.3,57,5.93,5.98,3.71
43123,3254,0.83,"Ideal","F","SI1",62.1,55,6,6.05,3.74
43124,8698,1.11,"Ideal","E","VS2",62.1,53,6.67,6.69,4.14
43125,734,0.31,"Ideal","E","VS1",61.7,56,4.37,4.41,2.71
43126,2247,0.77,"Premium","F","SI2",61.6,58,5.9,5.88,3.63
43127,813,0.44,"Very Good","I","VS1",61.9,57,4.86,4.89,3.01
43128,8974,1.5,"Very Good","I","VS2",60.1,60,7.38,7.35,4.43
43129,1793,0.52,"Premium","E","VS1",61.6,58,5.18,5.14,3.18
43130,2733,0.7,"Ideal","H","VS2",61.4,56,5.72,5.75,3.52
43131,384,0.3,"Ideal","J","VS2",61.6,56,4.31,4.33,2.66
43132,526,0.3,"Very Good","H","VS1",62.9,54,4.28,4.31,2.7
43133,7472,1.33,"Premium","H","SI1",61.5,59,7.06,7.03,4.33
43134,766,0.38,"Very Good","G","VS2",59.9,58,4.72,4.77,2.84
43135,2642,0.72,"Very Good","E","SI1",63,56,5.73,5.76,3.62
43136,1144,0.41,"Ideal","E","VS1",61.2,56,4.82,4.89,2.97
43137,4133,0.9,"Ideal","H","VS2",61.9,55,6.22,6.19,3.84
43138,5004,1.11,"Ideal","E","SI2",62.8,55,6.62,6.6,4.15
43139,1562,0.51,"Ideal","F","VS2",61.3,56,5.17,5.14,3.16
43140,4470,1.23,"Premium","D","SI2",58,59,7.02,6.97,4.06
43141,12361,1.74,"Ideal","D","SI2",64.5,56,7.56,7.54,4.87
43142,2319,0.7,"Premium","D","SI2",62.1,60,5.73,5.71,3.55
43143,5443,1.01,"Good","D","SI1",63.1,60,6.32,6.39,4.01
43144,7222,1.24,"Premium","H","VS1",62.2,59,6.9,6.83,4.27
43145,4176,1.01,"Very Good","G","SI2",62.9,56,6.36,6.39,4.01
43146,1323,0.5,"Fair","D","SI1",65.7,56,5.01,4.97,3.28
43147,6416,1.02,"Premium","G","VS2",61.5,59,6.44,6.41,3.95
43148,17724,2,"Very Good","G","SI1",63,55,7.96,8.1,5.06
43149,7549,1.35,"Very Good","H","VS2",62.3,57,7.06,7.12,4.42
43151,1063,0.35,"Premium","D","VS2",60.4,58,4.58,4.53,2.75
43152,1978,0.52,"Ideal","F","VVS2",62.1,54,5.17,5.2,3.22
43153,907,0.31,"Premium","H","VVS1",63,58,4.37,4.33,2.74
43154,7439,1.18,"Ideal","G","VS2",60.9,56,6.8,6.85,4.16
43155,1061,0.41,"Ideal","G","VS2",62.4,54,4.81,4.78,2.99
43156,7703,1.21,"Very Good","E","SI1",62.2,60,6.78,6.76,4.21
43157,723,0.33,"Ideal","E","VS2",61.8,55,4.45,4.48,2.76
43158,2203,0.51,"Ideal","F","VVS2",61.2,56,5.19,5.17,3.17
43159,14975,2.43,"Fair","G","SI2",64.5,57,8.41,8.36,5.41
43160,1163,0.4,"Premium","F","VVS2",62.2,59,4.7,4.65,2.91
43161,6377,1,"Very Good","E","VS2",59.4,59,6.44,6.46,3.83
43162,706,0.35,"Very Good","G","VS1",61.7,61,4.49,4.52,2.78
43163,1062,0.55,"Very Good","J","VS2",62.6,57,5.17,5.21,3.25
43165,872,0.31,"Ideal","E","VS2",60.9,57,4.36,4.34,2.65
43167,1155,0.44,"Ideal","G","VVS2",61.8,56,4.94,4.9,3.04
43168,1273,0.42,"Ideal","H","IF",61.7,55,4.84,4.82,2.98
43170,1066,0.5,"Ideal","I","SI1",61.4,56,5.13,5.16,3.16
43171,6316,1.05,"Ideal","E","SI1",60.7,55,6.62,6.67,4.03
43172,3770,0.9,"Premium","F","SI2",61.5,59,6.2,6.23,3.82
43174,1008,0.43,"Ideal","G","VS1",61.9,55,4.86,4.84,3
43175,2459,0.7,"Good","E","SI1",61.7,59,5.62,5.66,3.48
43176,709,0.3,"Very Good","D","SI1",63.4,56,4.29,4.26,2.71
43177,1053,0.36,"Ideal","G","VVS2",62.3,56,4.56,4.53,2.83
43178,6666,1.01,"Good","E","VS2",63.4,60,6.31,6.37,4.02
43179,3203,1.04,"Good","H","I1",63.9,58,6.35,6.42,4.08
43180,4928,1.01,"Good","E","SI1",56.9,61,6.65,6.6,3.77
43181,1155,0.44,"Premium","F","VS1",61.2,61,4.88,4.83,2.97
43182,1154,0.42,"Very Good","F","VVS1",63,59,4.75,4.81,3.01
43183,2572,0.71,"Premium","H","VS1",62.9,57,5.72,5.67,3.58
43185,5016,1.16,"Premium","I","VS2",62.4,58,6.69,6.65,4.16
43187,511,0.23,"Ideal","F","VVS2",62.5,55,3.94,3.96,2.47
43189,2613,0.7,"Very Good","G","VS1",62.8,58,5.62,5.68,3.55
43190,1986,0.55,"Very Good","E","VS1",61.6,55,5.26,5.28,3.25
43191,8148,1.5,"Premium","H","SI2",60.8,58,7.39,7.34,4.48
43192,10096,1.33,"Good","G","VS1",62.8,60,6.87,6.92,4.33
43193,943,0.43,"Premium","G","VS1",61.8,59,4.83,4.88,3
43195,3461,1.06,"Ideal","F","SI2",62.7,56,6.52,6.47,4.07
43196,4423,1.04,"Ideal","I","SI1",61.4,55,6.5,6.59,4.02
43197,2831,0.79,"Ideal","G","SI1",61.8,56,5.93,5.91,3.66
43198,10255,1.7,"Very Good","H","SI2",60.8,56,7.67,7.72,4.68
43199,4480,1,"Premium","F","SI2",58.2,59,6.51,6.49,3.78
43200,3880,1.12,"Good","J","SI1",63.7,61,6.5,6.54,4.15
43201,3261,0.76,"Very Good","E","SI1",60.4,58,5.91,5.97,3.59
43202,2863,0.71,"Premium","E","SI1",59.1,61,5.84,5.8,3.44
43203,15201,2.2,"Premium","J","VS1",61.7,59,8.34,8.3,5.13
43204,2086,0.71,"Very Good","G","SI2",63.4,56,5.68,5.62,3.58
43205,2451,0.72,"Good","I","VS1",61.3,63,5.67,5.75,3.5
43206,868,0.35,"Ideal","H","IF",61.5,57,4.55,4.58,2.8
43208,14282,1.53,"Very Good","E","VS2",61.2,60,7.49,7.4,4.56
43209,4586,1.05,"Ideal","H","SI2",61.9,56,6.56,6.49,4.04
43210,5018,1.28,"Good","H","SI2",63.6,56,6.92,6.78,4.37
43211,698,0.31,"Very Good","G","VS2",63.1,56,4.37,4.31,2.74
43212,6529,1.01,"Very Good","G","VS1",63.2,61,6.35,6.33,4.01
43213,827,0.41,"Ideal","G","VS2",62.1,57,4.72,4.78,2.95
43214,11575,1.57,"Premium","H","VS2",61,59,7.54,7.5,4.59
43215,4027,0.94,"Premium","E","SI2",62.4,58,6.33,6.26,3.93
43216,12743,2.05,"Ideal","F","SI2",62.2,57,8.19,8.12,5.07
43217,828,0.47,"Fair","E","SI1",65.2,59,4.75,4.82,3.12
43218,2674,0.92,"Very Good","D","I1",63,58,6.13,6.18,3.88
43219,3893,0.9,"Very Good","F","SI1",61.1,56,6.23,6.3,3.83
43220,924,0.4,"Very Good","D","SI1",63.5,55,4.72,4.67,2.98
43221,2441,0.71,"Premium","E","SI1",59.1,60,5.87,5.84,3.46
43222,596,0.34,"Premium","G","VS2",61.3,58,4.51,4.53,2.77
43223,2337,0.83,"Good","H","SI2",63.9,56,5.99,5.93,3.81
43224,419,0.24,"Very Good","F","VS2",62.9,58,3.94,4.01,2.5
43226,3463,0.73,"Ideal","H","VVS2",61.6,56,5.8,5.82,3.57
43227,1643,0.55,"Ideal","E","VS2",59.3,57,5.39,5.43,3.21
43228,5088,1,"Premium","G","SI1",59.6,60,6.49,6.43,3.85
43229,6887,1.83,"Fair","H","I1",68,57,7.47,7.44,5.07
43230,2387,0.65,"Premium","D","VS1",59.4,62,5.72,5.66,3.38
43231,8789,1.25,"Ideal","H","VVS2",60.8,57,6.95,6.99,4.24
43232,6440,1.18,"Ideal","H","SI1",61.5,57,6.78,6.82,4.18
43233,876,0.41,"Premium","H","SI1",60,61,4.83,4.77,2.88
43236,1013,0.3,"Ideal","E","VVS2",61.7,57,4.34,4.31,2.67
43237,8688,1.01,"Ideal","F","VVS2",61.8,56,6.49,6.46,4
43238,1362,0.59,"Very Good","E","SI2",62.9,58,5.33,5.39,3.37
43239,12622,1.7,"Ideal","I","VS1",62.2,55,7.63,7.67,4.76
43240,743,0.33,"Ideal","G","VS2",61.6,55,4.46,4.43,2.74
43242,351,0.3,"Very Good","J","SI1",62.7,59,4.21,4.27,2.66
43243,2700,0.7,"Ideal","F","SI1",61,56,5.75,5.72,3.5
43244,695,0.34,"Ideal","I","IF",61.3,55,4.52,4.55,2.78
43245,7625,1.08,"Ideal","F","VS2",62.5,57,6.52,6.57,4.09
43246,758,0.32,"Ideal","D","VS2",62.4,57,4.34,4.38,2.72
43247,15609,1.56,"Ideal","G","VVS2",62.5,55,7.39,7.45,4.64
43248,886,0.32,"Very Good","F","VVS1",59.4,59,4.45,4.47,2.65
43249,16914,2.01,"Very Good","I","VS1",59.8,63,8.11,8.14,4.86
43250,625,0.28,"Ideal","E","VS1",61.4,56,4.24,4.2,2.59
43252,1232,0.8,"Fair","E","I1",65.5,54,5.84,5.68,3.78
43253,3193,0.81,"Premium","G","VS2",61.4,60,6.02,5.99,3.69
43254,1662,0.51,"Good","E","VS2",63.6,54,5.09,5.06,3.23
43255,5233,1.12,"Premium","G","SI1",60.1,58,6.78,6.83,4.09
43256,492,0.33,"Ideal","D","SI2",60.9,56,4.45,4.48,2.72
43257,1822,0.52,"Ideal","D","VS2",61.8,55,5.16,5.19,3.2
43258,532,0.32,"Ideal","E","SI1",62.1,54,4.4,4.42,2.74
43259,2838,0.7,"Premium","F","VS2",62.3,58,5.72,5.64,3.54
43260,2055,0.71,"Fair","G","SI2",64.8,58,5.6,5.57,3.62
43261,5060,1,"Premium","F","SI1",62.1,59,6.36,6.39,3.96
43262,7792,1.01,"Ideal","F","VS1",60.7,57,6.52,6.49,3.95
43263,705,0.29,"Very Good","D","SI2",59.7,56,4.37,4.4,2.62
43264,10349,1.65,"Ideal","H","SI2",61.6,55,7.58,7.62,4.68
43265,2719,0.71,"Ideal","D","SI1",61.5,56,5.7,5.75,3.52
43266,2233,0.58,"Ideal","H","IF",60.2,56,5.43,5.46,3.28
43267,10732,1.33,"Ideal","G","VS1",59.9,57.3,7.16,7.21,4.3
43268,1786,0.64,"Good","H","VS1",61.8,60.3,5.47,5.53,3.4
43269,4785,1.2,"Very Good","I","SI1",61.7,56,6.82,6.76,4.19
43270,12671,1.58,"Ideal","F","SI1",61.6,55,7.52,7.57,4.65
43271,1243,0.41,"Ideal","E","VVS2",62.2,54,4.79,4.76,2.97
43272,16290,2.02,"Ideal","F","SI2",61.3,57,8.11,8.16,4.99
43273,5487,1.12,"Fair","G","VS1",64.8,56,6.48,6.52,4.21
43274,800,0.43,"Ideal","G","SI2",61.1,55,4.92,4.9,3
43276,945,0.4,"Ideal","I","VS1",63,56,4.72,4.68,2.96
43277,361,0.25,"Fair","E","VS1",55.2,64,4.21,4.23,2.33
43278,526,0.3,"Premium","I","VVS2",61.7,58,4.28,4.37,2.67
43279,7175,1.02,"Ideal","F","VS2",62.3,56,6.39,6.54,4
43280,702,0.32,"Ideal","E","VS2",61.5,55,4.38,4.43,2.71
43281,1016,0.43,"Premium","E","SI1",60.2,60,4.94,4.89,2.96
43282,11014,1.52,"Very Good","G","SI1",62.4,60,7.25,7.34,4.55
43283,4051,0.91,"Premium","D","SI2",61.1,60,6.29,6.24,3.83
43284,3103,0.78,"Premium","D","SI1",61.8,59,5.93,5.88,3.65
43285,946,0.33,"Ideal","G","IF",61.9,55,4.44,4.45,2.75
43286,827,0.35,"Premium","D","SI1",61.8,59,4.56,4.54,2.81
43288,895,0.3,"Premium","G","IF",60,59,4.32,4.34,2.6
43289,684,0.3,"Good","G","VVS2",63.1,56,4.2,4.23,2.66
43290,545,0.35,"Very Good","H","VS2",59.8,62,4.57,4.63,2.75
43291,508,0.32,"Ideal","G","SI1",62.3,57,4.38,4.41,2.74
43292,5497,1.02,"Good","D","SI1",63.3,58,6.35,6.39,4.03
43293,789,0.31,"Ideal","G","VVS1",62.1,55,4.34,4.39,2.71
43294,6010,1.59,"Premium","E","SI2",62.3,58,7.42,7.37,4.61
43295,9261,1.11,"Ideal","G","VS1",61.3,55,6.67,6.71,4.1
43296,3540,0.72,"Ideal","G","VS1",62,56,5.74,5.78,3.57
43297,11104,1.53,"Premium","H","VS2",62.7,56,7.39,7.31,4.61
43298,8515,1.59,"Very Good","J","VS1",60.1,60,7.56,7.59,4.55
43299,11069,1.53,"Very Good","E","SI2",59.3,58,7.54,7.57,4.48
43300,4081,1,"Very Good","F","SI2",62.6,58,6.31,6.37,3.97
43301,473,0.3,"Very Good","H","VS2",60.9,61,4.27,4.3,2.61
43302,9572,1.53,"Premium","G","SI1",61.7,59,7.31,7.4,4.54
43303,1026,0.51,"Premium","G","SI2",62.5,56,5.12,5.09,3.19
43304,5914,1.2,"Good","E","VS2",63.7,57,6.71,6.64,4.25
43305,9383,1.54,"Premium","J","VVS1",62.4,59,7.38,7.36,4.6
43306,4480,1.01,"Fair","E","SI1",64.8,58,6.34,6.29,4.09
43307,620,0.27,"Very Good","E","VVS1",60.9,59,4.17,4.21,2.55
43308,2823,0.9,"Fair","H","SI2",65.8,54,6.05,5.98,3.96
43309,4378,0.83,"Ideal","D","VS2",62,54.9,6.03,6.04,3.74
43310,2925,0.7,"Very Good","F","VS1",64.5,58,5.55,5.59,3.59
43311,3340,0.91,"Very Good","I","VS2",63,58,6.07,6.15,3.85
43313,1130,0.5,"Ideal","I","VS1",61.9,54,5.12,5.16,3.18
43314,854,0.33,"Premium","H","VVS2",62.4,60,4.42,4.39,2.75
43315,949,0.38,"Ideal","H","VVS1",61.1,56,4.68,4.71,2.87
43316,767,0.4,"Ideal","F","VS2",62.3,54,4.74,4.77,2.96
43317,1591,0.53,"Good","G","VS1",63.8,56,5.17,5.11,3.28
43318,1786,0.54,"Ideal","D","SI1",60.8,57,5.31,5.25,3.21
43319,1815,0.52,"Premium","G","VS1",62.4,60,5.12,5.11,3.19
43321,2313,0.81,"Premium","H","SI2",61.6,62,6,5.92,3.67
43322,3473,0.78,"Premium","D","VS2",63,58,5.86,5.8,3.67
43324,514,0.28,"Very Good","D","VS1",62.4,56,4.15,4.18,2.6
43325,1628,0.51,"Very Good","H","VS1",62.3,57,5.1,5.12,3.18
43326,827,0.41,"Very Good","G","VS2",61.3,57,4.76,4.8,2.93
43327,737,0.4,"Premium","E","SI1",60.1,59,4.76,4.82,2.88
43328,765,0.34,"Ideal","H","VS1",62.5,57,4.46,4.43,2.78
43329,954,0.32,"Premium","E","VVS1",61.8,59,4.35,4.39,2.7
43330,5624,1.64,"Premium","J","SI2",63,58,7.54,7.49,4.74
43331,2458,0.71,"Premium","F","SI1",62.3,60,5.68,5.65,3.53
43332,10147,1.51,"Ideal","E","SI2",62.6,53,7.4,7.32,4.61
43333,13693,2.02,"Very Good","J","VS2",59.3,60,8.28,8.34,4.93
43334,935,0.41,"Premium","E","VS2",59.8,60,4.83,4.87,2.9
43335,981,0.43,"Ideal","E","VS2",62.1,56,4.83,4.87,3.01
43336,447,0.34,"Good","F","SI2",63.5,56,4.44,4.48,2.83
43337,3033,0.92,"Fair","I","VS2",64.4,58,6.13,6.1,3.94
43338,773,0.42,"Ideal","H","VS2",62.5,57,4.76,4.81,2.99
43339,624,0.32,"Premium","E","SI1",62,60,4.43,4.38,2.73
43340,1596,0.5,"Good","H","VVS1",63.3,57,5.02,5.06,3.19
43341,7283,1.05,"Fair","G","VS1",65.6,58,6.25,6.38,4.13
43342,5338,1.13,"Premium","H","SI1",61.4,59,6.73,6.68,4.12
43343,5430,1.01,"Premium","E","VS2",62.3,59,6.38,6.33,3.96
43344,743,0.33,"Premium","H","VS1",61.5,58,4.46,4.39,2.72
43345,2027,0.56,"Very Good","E","VS1",62,58.9,5.25,5.29,3.27
43346,14752,2.01,"Premium","I","SI1",60.1,59,8.21,8.15,4.92
